product_name,revenue,qty_sold,cust_location,cows_number,farm_size,price_unit,shelf_life,storage,channel
Curd,7606.53,223,Delhi,26,Small,34.11,7,1,0
Ghee,988.32,24,West Bengal,78,Large,41.18,132,0,1
Buttermilk,5948.1,90,Haryana,22,Large,66.09,9,1,1
Curd,3158.56,152,Jharkhand,75,Small,20.78,7,1,0
Milk,23472.5,410,Madhya Pradesh,74,Medium,57.25,23,0,0
Buttermilk,6455.68,88,Telangana,98,Medium,73.36,7,1,1
Curd,7361.28,192,Chandigarh,49,Small,38.34,7,1,1
Milk,13639.5,630,Uttar Pradesh,48,Small,21.65,2,0,1
Paneer,248.3,13,Uttar Pradesh,91,Medium,19.1,12,1,0
Curd,3761.4,60,Kerala,60,Medium,62.69,7,1,0
Butter,36656.32,608,Rajasthan,75,Medium,60.29,40,1,0
Ice Cream,34385.3,355,Gujarat,94,Medium,96.86,23,1,1
Curd,9217.1,305,Haryana,98,Small,30.22,7,1,0
Paneer,849.8,35,Rajasthan,77,Large,24.28,9,1,0
Paneer,12512.46,138,West Bengal,80,Small,90.67,13,1,0
Milk,11638.72,296,Telangana,59,Medium,39.32,30,0,0
Paneer,26570.0,500,Jharkhand,72,Small,53.14,11,1,0
Ice Cream,288.72,3,Kerala,27,Small,96.24,30,1,1
Lassi,12811.5,702,Maharashtra,82,Medium,18.25,15,1,1
Ice Cream,47949.72,546,Bihar,11,Large,87.82,24,1,0
Yogurt,2973.64,68,Uttar Pradesh,73,Large,43.73,29,1,0
Buttermilk,11900.31,151,Chandigarh,98,Medium,78.81,8,1,0
Cheese,290.4,12,Haryana,63,Large,24.2,89,1,0
Curd,4262.72,154,Rajasthan,98,Medium,27.68,6,1,1
Paneer,12077.12,517,Delhi,98,Large,23.36,12,1,0
Buttermilk,18649.8,390,Telangana,94,Large,47.82,14,1,0
Lassi,13164.48,252,Maharashtra,61,Small,52.24,15,1,1
Lassi,35305.12,839,Delhi,84,Medium,42.08,16,1,0
Butter,2812.95,45,Delhi,23,Small,62.51,34,1,0
Ice Cream,1991.04,32,West Bengal,69,Large,62.22,24,1,0
Curd,25928.5,650,Jharkhand,85,Medium,39.89,7,1,0
Paneer,6413.88,132,Uttar Pradesh,96,Small,48.59,8,1,0
Ghee,36113.94,626,Gujarat,78,Small,57.69,68,0,0
Yogurt,467.2,5,Chandigarh,39,Medium,93.44,24,1,1
Cheese,4549.86,138,West Bengal,33,Medium,32.97,55,1,0
Ice Cream,3002.88,48,Delhi,45,Large,62.56,23,1,0
Lassi,10030.18,218,Jharkhand,50,Medium,46.01,16,1,0
Yogurt,38322.18,477,Gujarat,47,Small,80.34,22,1,0
Curd,12134.22,519,Jharkhand,16,Small,23.38,7,1,1
Paneer,8528.15,235,Tamil Nadu,37,Medium,36.29,14,1,1
Lassi,18238.32,657,Karnataka,72,Medium,27.76,15,1,1
Milk,37850.5,425,Uttar Pradesh,100,Large,89.06,28,0,0
Lassi,27315.75,847,Jharkhand,13,Large,32.25,16,1,0
Paneer,22253.98,287,Karnataka,80,Small,77.54,8,1,0
Paneer,13548.5,395,Telangana,64,Large,34.3,11,1,0
Ghee,4190.4,160,Karnataka,72,Medium,26.19,65,0,0
Ice Cream,11044.62,339,Bihar,95,Small,32.58,24,1,0
Ice Cream,4348.04,71,Tamil Nadu,66,Medium,61.24,30,1,1
Cheese,42033.96,531,Haryana,16,Large,79.16,87,1,0
Buttermilk,3475.0,125,Bihar,74,Small,27.8,13,1,1
Ghee,699.14,26,Jharkhand,16,Medium,26.89,139,0,1
Cheese,558.75,15,Telangana,100,Large,37.25,29,1,0
Cheese,25464.45,605,Telangana,45,Large,42.09,42,1,0
Cheese,6194.46,102,Chandigarh,71,Small,60.73,66,1,0
Cheese,15932.7,162,Kerala,46,Large,98.35,54,1,1
Lassi,2205.3,30,Delhi,19,Medium,73.51,15,1,0
Buttermilk,97.29,1,Haryana,95,Large,97.29,9,1,0
Paneer,16593.5,350,Delhi,91,Large,47.41,11,1,0
Cheese,1063.48,22,Telangana,20,Medium,48.34,41,1,1
Curd,1797.26,73,Bihar,87,Medium,24.62,6,1,0
Butter,14622.96,319,Bihar,11,Small,45.84,29,1,0
Ice Cream,26631.36,288,Delhi,60,Medium,92.47,22,1,0
Ghee,1602.99,81,Uttar Pradesh,92,Medium,19.79,148,0,0
Butter,30146.48,404,Haryana,33,Medium,74.62,38,1,0
Milk,9307.2,105,Delhi,88,Small,88.64,1,0,0
Ghee,25559.46,894,Karnataka,16,Medium,28.59,98,0,0
Cheese,8187.66,117,Haryana,21,Small,69.98,28,1,0
Lassi,34968.5,350,Telangana,43,Medium,99.91,16,1,0
Butter,3175.83,213,Bihar,84,Medium,14.91,39,1,1
Cheese,45910.72,848,Bihar,35,Medium,54.14,67,1,1
Curd,819.5,25,Chandigarh,33,Medium,32.78,7,1,1
Ghee,17267.08,172,Gujarat,97,Large,100.39,135,0,1
Ice Cream,4486.0,100,Haryana,53,Large,44.86,28,1,0
Curd,3930.7,46,Madhya Pradesh,55,Small,85.45,6,1,0
Lassi,8860.86,366,Karnataka,53,Large,24.21,18,1,1
Curd,38256.48,558,Telangana,79,Small,68.56,6,1,1
Ghee,2103.97,31,Bihar,29,Large,67.87,132,0,0
Butter,2466.05,43,Maharashtra,72,Small,57.35,32,1,1
Butter,5453.0,175,Karnataka,91,Small,31.16,33,1,0
Curd,5022.01,259,Madhya Pradesh,31,Small,19.39,7,1,0
Ice Cream,386.7,6,Delhi,41,Large,64.45,27,1,1
Cheese,53333.95,589,Uttar Pradesh,15,Large,90.55,53,1,0
Yogurt,5290.08,107,Jharkhand,66,Small,49.44,30,1,1
Curd,20130.0,915,Haryana,35,Small,22.0,7,1,1
Yogurt,44315.04,528,Jharkhand,89,Large,83.93,24,1,0
Cheese,8193.92,413,Chandigarh,84,Medium,19.84,47,1,0
Yogurt,6864.3,435,Karnataka,86,Medium,15.78,26,1,0
Ice Cream,3481.27,61,Tamil Nadu,85,Small,57.07,29,1,0
Butter,6766.99,83,Gujarat,25,Large,81.53,32,1,0
Paneer,10428.72,114,Uttar Pradesh,12,Small,91.48,7,1,0
Ice Cream,24723.93,363,Kerala,50,Small,68.11,28,1,1
Ghee,1112.1,11,Delhi,99,Large,101.1,61,0,0
Paneer,67963.95,855,West Bengal,88,Medium,79.49,10,1,0
Ghee,645.5,25,Jharkhand,51,Small,25.82,146,0,0
Lassi,4631.13,63,Telangana,40,Small,73.51,14,1,0
Ghee,3235.55,163,Karnataka,20,Small,19.85,143,0,1
Butter,29063.76,303,Jharkhand,34,Small,95.92,26,1,0
Buttermilk,1034.86,118,Chandigarh,12,Large,8.77,11,1,0
Yogurt,5458.59,207,Madhya Pradesh,43,Medium,26.37,22,1,1
Milk,1692.16,128,Maharashtra,55,Small,13.22,2,0,1
Cheese,40018.1,695,Uttar Pradesh,100,Medium,57.58,58,1,0
Milk,6929.45,473,Uttar Pradesh,58,Large,14.65,24,0,0
Curd,52446.24,693,Uttar Pradesh,76,Large,75.68,6,1,0
Ghee,30673.44,306,Gujarat,64,Large,100.24,71,0,0
Lassi,3651.7,53,Jharkhand,23,Large,68.9,15,1,1
Butter,5695.2,360,Bihar,34,Large,15.82,36,1,0
Butter,2201.71,71,Uttar Pradesh,48,Medium,31.01,32,1,0
Buttermilk,30799.44,582,Tamil Nadu,36,Medium,52.92,11,1,0
Ghee,635.96,13,Chandigarh,46,Small,48.92,99,0,0
Cheese,32836.44,372,West Bengal,20,Small,88.27,61,1,0
Paneer,2847.36,32,Delhi,77,Medium,88.98,14,1,0
Milk,1994.4,80,Kerala,92,Large,24.93,2,0,0
Lassi,8425.47,163,Chandigarh,63,Large,51.69,14,1,0
Curd,4019.22,81,Rajasthan,59,Large,49.62,7,1,0
Ghee,18825.6,320,Chandigarh,39,Large,58.83,110,0,0
Curd,19463.52,276,Jharkhand,32,Small,70.52,6,1,0
Buttermilk,3959.2,56,Chandigarh,95,Large,70.7,7,1,1
Lassi,10979.64,126,Tamil Nadu,52,Small,87.14,13,1,0
Cheese,4876.3,55,Delhi,98,Small,88.66,46,1,0
Lassi,43910.91,621,Chandigarh,39,Medium,70.71,18,1,0
Curd,58.56,1,Bihar,74,Medium,58.56,7,1,1
Yogurt,985.53,39,Maharashtra,17,Medium,25.27,28,1,1
Cheese,18489.6,360,Bihar,74,Small,51.36,58,1,0
Ice Cream,674.18,13,Delhi,96,Large,51.86,27,1,0
Butter,10851.25,125,Uttar Pradesh,91,Medium,86.81,36,1,0
Milk,5451.05,121,Delhi,45,Medium,45.05,22,0,1
Cheese,6470.1,553,Kerala,17,Large,11.7,45,1,1
Buttermilk,30688.77,461,Kerala,44,Medium,66.57,7,1,0
Yogurt,26.77,1,Telangana,30,Small,26.77,28,1,0
Curd,39696.04,622,Delhi,44,Large,63.82,6,1,0
Ice Cream,45573.83,601,Karnataka,90,Small,75.83,25,1,1
Cheese,3556.35,45,Uttar Pradesh,41,Medium,79.03,65,1,0
Milk,47346.64,692,Madhya Pradesh,81,Medium,68.42,22,0,0
Paneer,8934.9,390,Chandigarh,32,Medium,22.91,13,1,0
Lassi,1923.26,23,Uttar Pradesh,25,Medium,83.62,16,1,1
Milk,18681.92,316,Delhi,58,Small,59.12,2,0,1
Buttermilk,4760.96,64,Chandigarh,82,Medium,74.39,10,1,1
Milk,66.11,1,Kerala,84,Large,66.11,1,0,1
Buttermilk,44911.53,543,West Bengal,92,Medium,82.71,12,1,1
Ice Cream,627.1,10,Chandigarh,80,Large,62.71,24,1,1
Ice Cream,667.1,10,Kerala,98,Medium,66.71,24,1,0
Buttermilk,320.94,6,Telangana,85,Medium,53.49,9,1,1
Buttermilk,16321.98,398,Telangana,32,Large,41.01,14,1,1
Lassi,21076.0,220,Madhya Pradesh,84,Medium,95.8,12,1,1
Milk,23584.64,688,Jharkhand,19,Medium,34.28,21,0,0
Butter,14596.92,234,Karnataka,11,Small,62.38,37,1,0
Lassi,166.25,7,Uttar Pradesh,61,Small,23.75,15,1,0
Buttermilk,5889.97,149,Kerala,28,Small,39.53,13,1,1
Buttermilk,6815.4,74,Chandigarh,72,Large,92.1,10,1,1
Milk,2815.23,33,Madhya Pradesh,94,Medium,85.31,2,0,0
Ice Cream,514.0,20,Chandigarh,74,Medium,25.7,27,1,1
Ghee,12310.89,717,Chandigarh,55,Large,17.17,76,0,0
Curd,8712.6,156,Tamil Nadu,69,Large,55.85,5,1,1
Buttermilk,6831.0,414,West Bengal,70,Large,16.5,14,1,0
Cheese,32902.32,726,Delhi,13,Small,45.32,40,1,0
Cheese,6470.64,456,Chandigarh,23,Small,14.19,63,1,0
Yogurt,535.0,25,Madhya Pradesh,82,Medium,21.4,22,1,1
Cheese,2185.56,52,Bihar,79,Small,42.03,71,1,0
Curd,113.06,2,Telangana,62,Medium,56.53,5,1,0
Lassi,629.66,19,Karnataka,51,Small,33.14,14,1,0
Lassi,484.85,5,Gujarat,14,Small,96.97,17,1,0
Yogurt,4549.56,372,Uttar Pradesh,23,Medium,12.23,25,1,1
Buttermilk,2720.9,46,Gujarat,16,Small,59.15,12,1,0
Yogurt,12299.82,338,Karnataka,83,Small,36.39,23,1,0
Butter,18895.8,385,Madhya Pradesh,30,Small,49.08,39,1,0
Buttermilk,10189.32,228,Delhi,29,Large,44.69,10,1,1
Cheese,12210.63,191,Karnataka,55,Medium,63.93,39,1,0
Lassi,16929.4,188,Karnataka,35,Medium,90.05,16,1,1
Yogurt,7160.94,298,West Bengal,47,Large,24.03,23,1,0
Yogurt,34698.57,417,Madhya Pradesh,94,Large,83.21,22,1,0
Lassi,11882.34,263,Delhi,82,Large,45.18,15,1,0
Milk,2018.52,178,Maharashtra,52,Large,11.34,29,0,1
Yogurt,38117.55,489,Chandigarh,44,Large,77.95,23,1,0
Ghee,3869.32,91,Delhi,35,Medium,42.52,82,0,0
Paneer,1924.8,48,Rajasthan,81,Medium,40.1,7,1,0
Milk,786.61,11,Rajasthan,13,Large,71.51,2,0,1
Ghee,10132.78,157,Chandigarh,77,Large,64.54,97,0,1
Ice Cream,14398.56,176,Rajasthan,50,Medium,81.81,28,1,0
Ice Cream,8812.83,177,Karnataka,30,Medium,49.79,21,1,0
Milk,690.9,47,Delhi,29,Small,14.7,28,0,1
Ice Cream,46636.04,913,Bihar,46,Medium,51.08,29,1,0
Curd,71864.24,709,Chandigarh,24,Small,101.36,7,1,0
Paneer,21757.02,226,Tamil Nadu,78,Small,96.27,13,1,0
Yogurt,4305.4,190,Maharashtra,32,Small,22.66,24,1,0
Yogurt,16437.07,557,Karnataka,43,Medium,29.51,21,1,0
Lassi,23837.6,359,Jharkhand,27,Large,66.4,15,1,0
Cheese,5710.1,145,Tamil Nadu,39,Small,39.38,62,1,0
Lassi,10348.11,279,Delhi,19,Small,37.09,15,1,1
Paneer,1915.96,76,Chandigarh,33,Medium,25.21,14,1,1
Butter,16426.9,217,Karnataka,49,Large,75.7,26,1,1
Buttermilk,36400.48,664,Madhya Pradesh,55,Large,54.82,10,1,0
Lassi,1899.8,140,Madhya Pradesh,76,Small,13.57,18,1,0
Paneer,43243.2,480,Maharashtra,61,Medium,90.09,10,1,1
Lassi,37307.76,419,Maharashtra,62,Small,89.04,14,1,0
Yogurt,69806.6,820,Madhya Pradesh,33,Large,85.13,29,1,0
Butter,33201.0,350,Karnataka,80,Large,94.86,26,1,1
Curd,62985.6,864,Gujarat,56,Large,72.9,6,1,0
Paneer,3906.0,70,Maharashtra,19,Medium,55.8,13,1,1
Ice Cream,4337.76,48,Kerala,66,Small,90.37,28,1,1
Ghee,4584.96,72,Kerala,81,Large,63.68,89,0,1
Milk,22057.84,331,Madhya Pradesh,11,Small,66.64,30,0,1
Lassi,18109.93,307,Bihar,98,Medium,58.99,12,1,1
Cheese,6022.24,152,Gujarat,70,Small,39.62,31,1,1
Buttermilk,56784.24,621,Gujarat,65,Small,91.44,7,1,0
Yogurt,225.4,7,Madhya Pradesh,77,Small,32.2,25,1,1
Yogurt,19631.16,249,West Bengal,76,Large,78.84,24,1,0
Butter,76247.22,758,Maharashtra,32,Medium,100.59,40,1,1
Ice Cream,5066.6,220,Madhya Pradesh,89,Medium,23.03,23,1,0
Milk,5141.88,81,Uttar Pradesh,20,Large,63.48,27,0,0
Paneer,489.24,18,Delhi,58,Large,27.18,11,1,1
Buttermilk,40166.76,446,Uttar Pradesh,28,Large,90.06,11,1,0
Curd,22245.18,339,Kerala,93,Small,65.62,6,1,1
Ghee,1544.9,35,Delhi,29,Small,44.14,108,0,0
Lassi,2304.72,97,Gujarat,89,Medium,23.76,15,1,1
Yogurt,10988.08,152,Jharkhand,77,Small,72.29,21,1,0
Butter,25774.95,345,Chandigarh,35,Medium,74.71,34,1,0
Yogurt,4226.64,66,Kerala,32,Large,64.04,26,1,0
Curd,5904.0,246,Telangana,23,Large,24.0,7,1,0
Milk,3843.66,174,Tamil Nadu,74,Small,22.09,1,0,0
Ice Cream,11556.72,168,Madhya Pradesh,57,Small,68.79,21,1,0
Lassi,3848.4,60,Chandigarh,30,Large,64.14,16,1,1
Milk,34286.72,416,Chandigarh,53,Small,82.42,22,0,0
Yogurt,27211.77,573,Delhi,72,Small,47.49,29,1,1
Cheese,5543.21,151,Jharkhand,70,Large,36.71,67,1,0
Curd,35634.72,374,Karnataka,67,Large,95.28,5,1,1
Paneer,35000.16,474,Madhya Pradesh,38,Medium,73.84,13,1,1
Lassi,4773.6,208,Jharkhand,57,Small,22.95,17,1,0
Butter,26229.84,312,Karnataka,62,Large,84.07,25,1,1
Paneer,6202.17,93,Kerala,59,Small,66.69,12,1,0
Butter,10148.73,123,Maharashtra,31,Large,82.51,38,1,0
Curd,3597.0,60,Uttar Pradesh,69,Large,59.95,5,1,0
Buttermilk,49319.43,683,Rajasthan,58,Large,72.21,8,1,1
Butter,23292.85,427,Bihar,58,Small,54.55,38,1,0
Butter,32208.0,671,Bihar,59,Large,48.0,29,1,1
Lassi,5279.16,74,West Bengal,11,Medium,71.34,18,1,0
Milk,33871.65,359,Haryana,59,Large,94.35,29,0,0
Cheese,1656.45,27,Karnataka,81,Medium,61.35,67,1,0
Butter,32876.57,541,Jharkhand,43,Large,60.77,26,1,0
Ghee,6961.5,75,Tamil Nadu,64,Medium,92.82,115,0,0
Paneer,2468.06,61,West Bengal,61,Small,40.46,7,1,1
Lassi,9549.7,290,Delhi,76,Medium,32.93,16,1,1
Curd,11131.08,444,Rajasthan,11,Small,25.07,5,1,0
Buttermilk,60882.32,787,Chandigarh,87,Large,77.36,8,1,0
Lassi,2595.32,91,West Bengal,35,Small,28.52,12,1,1
Lassi,34446.28,484,Madhya Pradesh,20,Small,71.17,14,1,0
Yogurt,1473.64,76,Telangana,87,Medium,19.39,24,1,0
Milk,26533.38,282,Uttar Pradesh,84,Small,94.09,26,0,1
Curd,21255.21,243,Maharashtra,31,Large,87.47,7,1,0
Cheese,51430.28,653,Rajasthan,32,Small,78.76,31,1,0
Ghee,25745.28,264,Delhi,26,Medium,97.52,78,0,1
Paneer,14319.54,171,Delhi,47,Large,83.74,9,1,1
Paneer,27942.4,592,Uttar Pradesh,100,Small,47.2,10,1,0
Lassi,2129.01,159,Telangana,100,Small,13.39,13,1,1
Ghee,44594.9,479,Gujarat,85,Large,93.1,90,0,0
Buttermilk,13343.4,180,West Bengal,72,Small,74.13,10,1,1
Lassi,24027.36,336,Gujarat,50,Small,71.51,17,1,0
Lassi,8235.62,509,Madhya Pradesh,90,Large,16.18,18,1,1
Cheese,7297.08,238,Bihar,24,Small,30.66,63,1,0
Ice Cream,31622.4,366,Gujarat,96,Small,86.4,23,1,0
Milk,417.34,7,Telangana,10,Large,59.62,1,0,0
Ghee,7976.67,543,Maharashtra,39,Small,14.69,131,0,1
Buttermilk,36969.7,410,Gujarat,40,Large,90.17,9,1,0
Milk,20190.03,237,Bihar,95,Medium,85.19,22,0,0
Paneer,1251.04,28,Delhi,20,Large,44.68,7,1,0
Ghee,7465.55,85,Delhi,86,Small,87.83,119,0,1
Yogurt,5884.99,97,Delhi,30,Medium,60.67,25,1,0
Paneer,2427.59,29,Chandigarh,74,Small,83.71,10,1,1
Yogurt,6508.08,828,Bihar,10,Medium,7.86,24,1,1
Paneer,1666.26,18,Jharkhand,98,Small,92.57,11,1,0
Ghee,19580.0,440,West Bengal,28,Small,44.5,74,0,1
Butter,6345.9,90,Rajasthan,53,Large,70.51,26,1,1
Buttermilk,5695.72,82,West Bengal,90,Large,69.46,12,1,0
Milk,8944.32,96,Telangana,76,Small,93.17,2,0,1
Paneer,28564.42,493,Jharkhand,54,Medium,57.94,13,1,0
Milk,9381.86,586,Rajasthan,32,Large,16.01,29,0,0
Lassi,7360.32,88,West Bengal,16,Medium,83.64,15,1,1
Milk,22351.57,311,Delhi,100,Large,71.87,30,0,1
Cheese,1808.82,18,Tamil Nadu,55,Small,100.49,41,1,0
Butter,29984.5,350,Bihar,16,Large,85.67,37,1,0
Butter,12121.32,166,Delhi,13,Medium,73.02,30,1,1
Milk,5679.52,176,West Bengal,33,Large,32.27,23,0,0
Yogurt,210.24,6,Delhi,96,Small,35.04,23,1,0
Milk,9049.52,178,Maharashtra,11,Small,50.84,29,0,0
Lassi,7037.16,156,Haryana,37,Small,45.11,12,1,0
Butter,15441.86,343,Chandigarh,97,Large,45.02,34,1,0
Ice Cream,7887.06,258,Kerala,54,Medium,30.57,28,1,1
Lassi,14861.88,297,Gujarat,23,Small,50.04,13,1,0
Paneer,11738.82,179,Delhi,42,Large,65.58,10,1,1
Curd,50033.2,835,Telangana,27,Large,59.92,7,1,0
Lassi,6834.96,88,Maharashtra,15,Small,77.67,15,1,0
Lassi,7501.17,183,Gujarat,72,Small,40.99,16,1,0
Yogurt,18144.14,218,Tamil Nadu,50,Small,83.23,22,1,0
Lassi,50798.59,779,Uttar Pradesh,79,Medium,65.21,14,1,0
Milk,6092.24,88,Rajasthan,54,Small,69.23,1,0,0
Cheese,7608.54,173,Madhya Pradesh,54,Large,43.98,60,1,0
Buttermilk,3504.48,56,Delhi,70,Large,62.58,11,1,0
Yogurt,8787.12,94,Delhi,95,Medium,93.48,23,1,0
Cheese,526.93,23,Uttar Pradesh,42,Small,22.91,83,1,1
Buttermilk,2537.06,47,Karnataka,36,Large,53.98,12,1,0
Yogurt,6399.09,291,Gujarat,14,Small,21.99,28,1,0
Milk,11229.12,288,Madhya Pradesh,47,Small,38.99,25,0,1
Paneer,5103.43,73,Gujarat,35,Large,69.91,13,1,0
Lassi,29043.0,461,Madhya Pradesh,71,Large,63.0,16,1,0
Milk,29547.83,481,Delhi,42,Medium,61.43,25,0,1
Milk,15282.27,331,Tamil Nadu,18,Small,46.17,24,0,0
Yogurt,3736.92,57,Bihar,14,Small,65.56,21,1,0
Paneer,2511.41,187,Rajasthan,70,Large,13.43,8,1,0
Yogurt,7182.39,93,Rajasthan,17,Large,77.23,23,1,0
Ghee,29178.63,351,Madhya Pradesh,45,Medium,83.13,78,0,0
Butter,25377.54,678,Karnataka,92,Large,37.43,36,1,0
Lassi,12741.3,270,Delhi,17,Medium,47.19,18,1,0
Ice Cream,10359.44,182,Gujarat,81,Small,56.92,23,1,1
Ghee,34086.0,475,Rajasthan,21,Large,71.76,76,0,0
Buttermilk,9055.2,154,Gujarat,22,Medium,58.8,9,1,0
Lassi,4870.08,356,Delhi,61,Small,13.68,15,1,0
Paneer,27055.63,413,Bihar,14,Large,65.51,7,1,0
Paneer,71049.21,723,Karnataka,95,Medium,98.27,11,1,0
Curd,59.14,1,Telangana,91,Small,59.14,7,1,0
Ghee,14852.86,373,Telangana,67,Large,39.82,130,0,0
Cheese,276.2,5,Uttar Pradesh,43,Large,55.24,52,1,1
Ice Cream,15989.65,199,Chandigarh,39,Large,80.35,23,1,0
Curd,68115.6,795,Kerala,30,Large,85.68,7,1,0
Yogurt,325.64,4,Rajasthan,78,Large,81.41,23,1,1
Buttermilk,1945.8,60,Kerala,25,Medium,32.43,8,1,0
Cheese,18379.34,371,Maharashtra,56,Medium,49.54,26,1,1
Paneer,37627.1,686,Jharkhand,59,Medium,54.85,11,1,0
Butter,18183.57,361,Chandigarh,57,Large,50.37,25,1,0
Milk,21010.08,273,Bihar,44,Large,76.96,2,0,0
Paneer,19381.68,216,West Bengal,31,Small,89.73,14,1,0
Curd,279.04,8,Delhi,42,Medium,34.88,5,1,0
Curd,49709.44,704,Karnataka,77,Medium,70.61,6,1,1
Paneer,5251.0,59,Gujarat,44,Medium,89.0,12,1,0
Butter,1740.97,19,Chandigarh,96,Large,91.63,40,1,0
Buttermilk,19959.8,371,Kerala,96,Small,53.8,14,1,0
Lassi,18049.24,748,Madhya Pradesh,42,Small,24.13,14,1,0
Cheese,403.35,5,Chandigarh,48,Medium,80.67,28,1,0
Ice Cream,9452.1,245,Chandigarh,11,Small,38.58,22,1,0
Cheese,18774.22,283,Tamil Nadu,67,Small,66.34,88,1,1
Ice Cream,8967.2,176,Madhya Pradesh,32,Medium,50.95,29,1,0
Paneer,5964.4,481,Delhi,15,Large,12.4,13,1,0
Ice Cream,6469.71,159,Uttar Pradesh,88,Medium,40.69,30,1,1
Buttermilk,13505.94,486,Madhya Pradesh,79,Small,27.79,7,1,1
Curd,53646.04,574,Maharashtra,53,Large,93.46,7,1,0
Milk,46494.52,524,Uttar Pradesh,55,Large,88.73,1,0,0
Milk,15081.8,292,Gujarat,66,Medium,51.65,2,0,0
Ice Cream,1401.18,193,Bihar,34,Large,7.26,23,1,0
Ghee,179.55,9,Telangana,12,Small,19.95,111,0,0
Ice Cream,7929.25,161,Chandigarh,18,Medium,49.25,28,1,0
Ghee,4502.4,134,Tamil Nadu,49,Medium,33.6,148,0,1
Ice Cream,5363.8,65,Chandigarh,58,Large,82.52,30,1,0
Milk,98.62,2,West Bengal,64,Large,49.31,24,0,0
Lassi,8856.25,125,Tamil Nadu,61,Large,70.85,17,1,1
Curd,4162.62,66,West Bengal,63,Small,63.07,6,1,0
Curd,23013.92,272,Bihar,79,Medium,84.61,5,1,0
Buttermilk,190.7,10,Delhi,68,Large,19.07,7,1,0
Ghee,29279.22,534,Bihar,29,Large,54.83,104,0,0
Milk,11356.86,191,Delhi,25,Large,59.46,1,0,1
Lassi,617.69,19,Delhi,66,Large,32.51,12,1,0
Ghee,2741.97,33,Rajasthan,37,Large,83.09,93,0,0
Yogurt,1471.32,36,Chandigarh,30,Large,40.87,29,1,0
Curd,22069.6,280,Chandigarh,12,Medium,78.82,6,1,1
Curd,5241.6,168,Telangana,77,Large,31.2,6,1,0
Curd,9278.94,102,Chandigarh,87,Medium,90.97,6,1,1
Ice Cream,9037.6,632,Maharashtra,96,Medium,14.3,25,1,1
Butter,14359.2,465,Delhi,58,Small,30.88,26,1,0
Lassi,19558.12,548,Delhi,38,Large,35.69,13,1,1
Curd,7734.1,79,Bihar,45,Large,97.9,5,1,0
Curd,16557.18,321,Madhya Pradesh,53,Medium,51.58,7,1,0
Yogurt,274.92,6,Maharashtra,43,Large,45.82,26,1,0
Butter,6225.25,185,West Bengal,93,Large,33.65,39,1,1
Curd,8984.16,102,Karnataka,92,Medium,88.08,5,1,1
Milk,3695.0,50,Maharashtra,73,Small,73.9,25,0,0
Yogurt,1761.34,46,West Bengal,12,Medium,38.29,24,1,0
Lassi,20392.8,290,Jharkhand,95,Medium,70.32,12,1,0
Lassi,4444.74,54,Chandigarh,76,Medium,82.31,18,1,0
Yogurt,8960.4,90,Bihar,53,Medium,99.56,24,1,0
Curd,7660.0,400,Karnataka,14,Medium,19.15,7,1,0
Paneer,67597.2,660,Maharashtra,12,Large,102.42,10,1,0
Lassi,22647.33,333,Chandigarh,57,Medium,68.01,18,1,1
Ghee,38452.02,438,Rajasthan,67,Large,87.79,75,0,0
Paneer,4757.34,241,Karnataka,59,Large,19.74,11,1,0
Buttermilk,19761.1,365,Delhi,38,Large,54.14,11,1,1
Yogurt,25840.0,340,Tamil Nadu,14,Large,76.0,28,1,0
Paneer,21761.49,421,Gujarat,90,Large,51.69,13,1,0
Buttermilk,18039.07,329,West Bengal,53,Large,54.83,14,1,0
Yogurt,3327.48,54,Uttar Pradesh,75,Large,61.62,24,1,0
Buttermilk,31533.54,398,Tamil Nadu,79,Large,79.23,8,1,0
Buttermilk,13050.66,147,Kerala,31,Small,88.78,10,1,1
Ghee,8414.48,107,Gujarat,46,Small,78.64,90,0,0
Buttermilk,2551.77,39,Uttar Pradesh,24,Large,65.43,11,1,1
Ice Cream,3179.75,79,Maharashtra,34,Large,40.25,23,1,1
Buttermilk,6660.61,151,Chandigarh,100,Small,44.11,12,1,0
Milk,3254.73,53,West Bengal,30,Large,61.41,29,0,0
Paneer,8236.8,144,Delhi,73,Medium,57.2,10,1,0
Buttermilk,13364.1,310,Kerala,73,Medium,43.11,13,1,0
Curd,6878.1,227,Gujarat,81,Small,30.3,6,1,1
Curd,62792.0,752,Uttar Pradesh,22,Medium,83.5,6,1,1
Ghee,5632.2,60,Tamil Nadu,78,Small,93.87,113,0,0
Ice Cream,719.52,48,Jharkhand,62,Medium,14.99,29,1,1
Curd,17712.3,345,Tamil Nadu,32,Large,51.34,6,1,0
Lassi,16248.56,394,Delhi,75,Medium,41.24,17,1,0
Ice Cream,24015.48,348,Jharkhand,62,Large,69.01,30,1,0
Curd,20413.26,306,Telangana,14,Medium,66.71,5,1,0
Ghee,19056.8,656,Delhi,87,Small,29.05,138,0,1
Yogurt,1603.2,64,West Bengal,71,Medium,25.05,24,1,0
Ghee,4982.94,62,Bihar,93,Medium,80.37,128,0,0
Yogurt,15778.3,166,Chandigarh,12,Small,95.05,25,1,0
Butter,5210.92,52,Jharkhand,62,Large,100.21,37,1,1
Ghee,6096.84,276,Delhi,48,Medium,22.09,110,0,0
Butter,16115.84,338,Bihar,16,Medium,47.68,36,1,0
